NCES School ID,State School ID,NCES District ID,State District ID,Low Grade,High Grade,School Name,District,County Name,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code,Locale,Charter,Students,Teachers,Student Teacher Ratio,Free Lunch,Reduced Lunch,Directly Certified,Type,Status,Geolocation,Latitude,Longitude,Geocode Source,Geocode Match,Matched Address
490099000733,UT-28-28304,4900990,UT-28,05,08,South Summit Middle,South Summit District,Summit County,355 E 300 S,KAMAS,UT,84036,,(435)783-4341,42,"Rural, Distant",No,475.00000,23.57000,20.1500000,63.00000,17.00000,–,Regular,Open,"40.637262410841, -111.274238903153",40.637262410841,-111.274238903153,US Census Geocoder,Non_Exact,"355 S 300 E, KAMAS, UT, 84036"
490099001244,UT-28-28100,4900990,UT-28,PK,PK,South Summit Preschool,South Summit District,Summit County,535 E 300 South,KAMAS,UT,84036,,(435)783-4318,42,"Rural, Distant",No,0.00000,0.00000,†,†,†,†,Special Education,Open,"40.638336224121, -111.271147891138",40.638336224121,-111.271147891138,US Census Geocoder,Exact,"535 E 300 S, KAMAS, UT, 84036"
490099000558,UT-28-28104,4900990,UT-28,PK,04,South Summit School,South Summit District,Summit County,535 E 300 S,KAMAS,UT,84036,,(435)783-4318,42,"Rural, Distant",No,496.00000,27.00000,18.3700000,70.00000,17.00000,–,Regular,Open,"40.638336224121, -111.271147891138",40.638336224121,-111.271147891138,US Census Geocoder,Exact,"535 E 300 S, KAMAS, UT, 84036"
490042000323,UT-14-14802,4900420,UT-14,09,12,South Valley School,Jordan District,Salt Lake County,8400 S 1700 W,WEST JORDAN,UT,84088,,(801)565-7592,21,"Suburban, Large",No,165.00000,14.00000,11.7900000,48.00000,7.00000,–,Special Education,Open,"40.598522688972, -111.938810236252",40.598522688972,-111.938810236252,US Census Geocoder,Exact,"8400 S 1700 W, WEST JORDAN, UT, 84088"
490021000143,UT-07-07158,4900210,UT-07,PK,06,South Weber School,Davis District,Davis County,1285 E LESTER ST,SOUTH WEBER,UT,84405,,(801)402-3750,21,"Suburban, Large",No,809.00000,33.45000,24.1900000,53.00000,16.00000,–,Regular,Open,"41.132332702355, -111.948601718958",41.132332702355,-111.948601718958,US Census Geocoder,Non_Exact,"1285 E LESTER ST S, SOUTH WEBER, UT, 84405"
490006901632,UT-41-41621,4900069,UT-41,PK,12,Southern Utah School of the Deaf,Utah Schools for the Deaf and the Blind,Washington County,919 East Brigham Road,SAINT GEORGE,UT,84790,,(801)431-5103,41,"Rural, Fringe",No,13.00000,11.17000,1.1600000,3.00000,0.00000,–,Special Education,Open,"37.054200545995, -113.56503743096",37.054200545995,-113.56503743096,US Census Geocoder,Exact,"919 E BRIGHAM RD, SAINT GEORGE, UT, 84790"
490042000324,UT-14-14161,4900420,UT-14,KG,06,Southland School,Jordan District,Salt Lake County,12675 S 2700 W,RIVERTON,UT,84065,,(801)254-8047,21,"Suburban, Large",No,592.00000,30.50000,19.4100000,74.00000,21.00000,–,Regular,Open,"40.520943621121, -111.9576428897",40.520943621121,-111.9576428897,US Census Geocoder,Exact,"12675 S 2700 W, RIVERTON, UT, 84065"
490042001427,UT-14-14660,4900420,UT-14,09,12,Southpointe Adult High,Jordan District,Salt Lake County,9301 S WIGHTS FORT RD,WEST JORDAN,UT,84084,,(801)256-5952,21,"Suburban, Large",No,0.00000,0.00000,†,†,†,†,Other/Alternative,Open,"40.584929150119, -111.973315585093",40.584929150119,-111.973315585093,US Census Geocoder,Non_Exact,"9301 S WIGHTS FORT RD, WEST JORDAN, UT, 84088"
490039000872,UT-13-13750,4900390,UT-13,KG,12,Southwest Educational Academy,Iron District,Iron County,510 W 800 S,CEDAR CITY,UT,84720,,(435)586-2870,33,"Town, Remote",No,4239.00000,14.98000,282.9800000,364.00000,60.00000,–,Other/Alternative,Open,"37.663554518429, -113.069859430886",37.663554518429,-113.069859430886,US Census Geocoder,Exact,"510 W 800 S, CEDAR CITY, UT, 84720"
490114001306,UT-33-33850,4901140,UT-33,09,12,Southwest High,Washington District,Washington County,756 West Tabernacle,SAINT GEORGE,UT,84770,,(435)652-4709,12,"City, Midsize",No,0.00000,1.00000,†,†,†,†,Other/Alternative,Open,"37.10810331943, -113.567284810176",37.10810331943,-113.567284810176,US Census Geocoder,Non_Exact,"756 E TABERNACLE, SAINT GEORGE, UT, 84770"
490063000399,UT-19-19708,4900630,UT-19,09,12,Spanish Fork High,Nebo District,Utah County,158 N 630 West,SPANISH FORK,UT,84660,,(801)798-4060,21,"Suburban, Large",No,1640.00000,69.44000,23.6200000,245.00000,79.00000,–,Regular,Open,"40.111959355182, -111.665033549852",40.111959355182,-111.665033549852,US Census Geocoder,Exact,"158 N 630 W, SPANISH FORK, UT, 84660"
490063000482,UT-19-19420,4900630,UT-19,07,09,Spanish Fork Jr High,Nebo District,Utah County,600 S 820 E,SPANISH FORK,UT,84660,,(801)798-4075,21,"Suburban, Large",No,1070.00000,50.57000,21.1600000,190.00000,64.00000,–,Regular,Open,"40.101911332447, -111.640508793209",40.101911332447,-111.640508793209,US Census Geocoder,Exact,"600 S 820 E, SPANISH FORK, UT, 84660"
490063000747,UT-19-19170,4900630,UT-19,PK,06,Spanish Oaks School,Nebo District,Utah County,2701 E CANYON CREST DR,SPANISH FORK,UT,84660,,(801)798-7411,21,"Suburban, Large",No,416.00000,22.97000,18.1100000,61.00000,34.00000,–,Regular,Open,"40.085928421149, -111.607562387664",40.085928421149,-111.607562387664,US Census Geocoder,Exact,"2701 E CANYON CREST DR, SPANISH FORK, UT, 84660"
490072000978,UT-37-37620,4900720,UT-37,PK,12,Spec. Educ. ATC,Ogden City District,Weber County,1950 MONROE BLVD,OGDEN,UT,84401,,(801)625-8700,13,"City, Small",No,0.00000,0.00000,†,†,†,†,Special Education,Open,"41.232289613653, -111.959002003137",41.232289613653,-111.959002003137,US Census Geocoder,Exact,"1950 MONROE BLVD, OGDEN, UT, 84401"
490014201309,UT-42-42800,4900142,UT-42,PK,PK,Special Ed Preschool,Canyons District,Salt Lake County,9361 S 300 E,SANDY,UT,84070,,(801)501-1067,21,"Suburban, Large",No,312.00000,24.13000,12.9300000,83.00000,6.00000,–,Special Education,Open,"40.58162258895, -111.881643531118",40.58162258895,-111.881643531118,US Census Geocoder,Exact,"9361 S 300 E, SANDY, UT, 84070"
490004201137,UT-3D-3D100,4900042,UT-3D,KG,12,Spectrum Academy - NSL,Spectrum Academy,Davis County,575 CUTLER DRIVE,NORTH SALT LAKE,UT,84054,,(801)936-0318,21,"Suburban, Large",Yes,829.00000,74.14000,11.1800000,213.00000,44.00000,–,Regular,Open,"40.852389705866, -111.93201495485",40.852389705866,-111.93201495485,US Census Geocoder,Exact,"575 CUTLER DR, NORTH SALT LAKE, UT, 84054"
490004201464,UT-3D-3D300,4900042,UT-3D,KG,12,Spectrum Academy - Pleasant Grove,Spectrum Academy,Utah County,867 S. 800 W.,PLEASANT GROVE,UT,84062,,(801)785-9019,21,"Suburban, Large",Yes,696.00000,65.82000,10.5700000,129.00000,32.00000,–,Regular,Open,"40.3640349, -111.7386884",40.3640349,-111.7386884,OpenStreetMap Nominatim,Fallback,"Pleasant Grove, Utah County, Utah, 84062, United States"
490063001558,UT-19-19360,4900630,UT-19,06,08,Spring Canyon Middle,Nebo District,Utah County,599 W 700 S,SPRINGVILLE,UT,84663,,(801)609-2400,21,"Suburban, Large",No,1038.00000,47.77000,21.7300000,218.00000,77.00000,–,Regular,Open,"40.157432714508, -111.620343431494",40.157432714508,-111.620343431494,US Census Geocoder,Exact,"599 W 700 S, SPRINGVILLE, UT, 84663"
490066000414,UT-20-20120,4900660,UT-20,KG,06,Spring City School,North Sanpete District,Sanpete County,100 N 453 E,SPRING CITY,UT,84662,,(435)462-2169,42,"Rural, Distant",No,142.00000,7.75000,18.3200000,62.00000,19.00000,–,Regular,Open,"39.479595374862, -111.489683312822",39.479595374862,-111.489683312822,US Census Geocoder,Non_Exact,"453 E 100 N, SPRING CITY, UT, 84662"
490012000846,UT-04-04330,4900120,UT-04,07,08,Spring Creek Middle School,Cache District,Cache County,350 W 100 N,PROVIDENCE,UT,84332,,(435)753-6200,22,"Suburban, Midsize",No,869.00000,37.02000,23.4700000,146.00000,42.00000,–,Regular,Open,"41.709997443659, -111.826723971336",41.709997443659,-111.826723971336,US Census Geocoder,Exact,"350 W 100 N, PROVIDENCE, UT, 84332"
490081000789,UT-38-38123,4900810,UT-38,PK,06,Spring Creek School,Provo District,Utah County,1740 S NEVADA AVE,PROVO,UT,84606,,(801)370-4650,12,"City, Midsize",No,452.00000,25.80000,17.5200000,232.00000,44.00000,–,Regular,Open,"40.209446568289, -111.624760567096",40.209446568289,-111.624760567096,US Census Geocoder,Exact,"1740 S NEVADA AVE, PROVO, UT, 84606"
490063000766,UT-19-19171,4900630,UT-19,PK,06,Spring Lake School,Nebo District,Utah County,1750 S 500 W,PAYSON,UT,84651,,(801)465-6070,31,"Town, Fringe",No,531.00000,23.60000,22.5000000,112.00000,35.00000,–,Regular,Open,"40.0183520, -111.7392336",40.0183520,-111.7392336,OpenStreetMap Nominatim,Fallback,"500 West, Payson, Utah County, Utah, 84651, United States"
490114000604,UT-33-33128,4901140,UT-33,PK,05,Springdale School,Washington District,Washington County,898 ZION PARK BLVD,SPRINGDALE,UT,84767,,(435)772-3279,42,"Rural, Distant",No,35.00000,2.26000,15.4900000,8.00000,13.00000,–,Regular,Open,"37.18887850899, -112.999351327894",37.18887850899,-112.999351327894,US Census Geocoder,Exact,"898 ZION PARK BLVD, SPRINGDALE, UT, 84767"
490003001515,UT-01-01202,4900030,UT-01,PK,06,Springside School,Alpine District,Utah County,694 South Highpoint Drive,SARATOGA SPRINGS,UT,84045,,(801)610-8732,21,"Suburban, Large",No,827.00000,34.87000,23.7200000,69.00000,36.00000,–,Regular,Open,"40.348341113269, -111.913548938839",40.348341113269,-111.913548938839,US Census Geocoder,Exact,"694 S HIGHPOINT DR, SARATOGA SPRINGS, UT, 84045"
490063000402,UT-19-19712,4900630,UT-19,06,12,Springville High,Nebo District,Utah County,1205 E 900 S,SPRINGVILLE,UT,84663,,(801)489-2870,21,"Suburban, Large",No,1665.00000,73.55000,22.6400000,300.00000,82.00000,–,Regular,Open,"40.154352114064, -111.589399815861",40.154352114064,-111.589399815861,US Census Geocoder,Exact,"1205 E 900 S, SPRINGVILLE, UT, 84663"
490063000403,UT-19-19424,4900630,UT-19,07,09,Springville Jr High,Nebo District,Utah County,189 S 1470 East,SPRINGVILLE,UT,84663,,(801)489-2880,21,"Suburban, Large",No,1086.00000,47.77000,22.7300000,245.00000,65.00000,–,Regular,Open,"40.1660884, -111.5838479",40.1660884,-111.5838479,OpenStreetMap Nominatim,Fallback,"South 1470 East Street, Springville, Utah County, Utah, 84664, United States"
490014200325,UT-42-42164,4900142,UT-42,KG,05,Sprucewood School,Canyons District,Salt Lake County,12025 S 1000 E,SANDY,UT,84094,,(801)826-9475,21,"Suburban, Large",No,342.00000,16.50000,20.7300000,73.00000,15.00000,–,Regular,Open,"40.533146014832, -111.86265018135",40.533146014832,-111.86265018135,US Census Geocoder,Exact,"12025 S 1000 E, SANDY, UT, 84094"
490018801485,UT-9K-9K700,4900188,UT-9K,07,12,St. George Academy,St. George Academy,Washington County,380 E 3090 South,WASHINGTON,UT,84780,,(435)319-0105,41,"Rural, Fringe",Yes,229.00000,15.43000,14.8400000,47.00000,0.00000,–,Regular,Open,"37.088832424342, -113.502415441577",37.088832424342,-113.502415441577,US Census Geocoder,Exact,"380 E 3090 S, WASHINGTON, UT, 84780"
490105001177,UT-30-30720,4901050,UT-30,09,12,Stansbury High,Tooele District,Tooele County,5300 N ABERDEEN LANE,STANSBURY PARK,UT,84074,,(435)882-2479,32,"Town, Distant",No,2314.00000,76.26000,30.3400000,268.00000,75.00000,–,Regular,Open,"40.6256014, -112.3007025",40.6256014,-112.3007025,OpenStreetMap Nominatim,Fallback,"Stansbury High School, 5300, Stallion Way, Stansbury Park, Tooele County, Utah, 84074, United States"
490105001645,UT-30-30410,4901050,UT-30,–,–,Stansbury Jr High,Tooele District,Tooele County,140 E Bates Canyon Road,STANSBURY PARK,UT,84074,,(435)833-1900,41,"Rural, Fringe",No,†,†,†,†,†,†,Regular,Future,"40.623605714473, -112.302173648613",40.623605714473,-112.302173648613,US Census Geocoder,Non_Exact,"140 BATES CANYON RD, STANSBURY PARK, UT, 84074"
490105000697,UT-30-30120,4901050,UT-30,PK,06,Stansbury Park School,Tooele District,Tooele County,485 COUNTRY CLUB DR,STANSBURY PARK,UT,84074,,(435)833-1968,32,"Town, Distant",No,712.00000,30.31000,23.4900000,91.00000,37.00000,–,Regular,Open,"40.637245960828, -112.29083716484",40.637245960828,-112.29083716484,US Census Geocoder,Exact,"485 COUNTRY CLUB DR, STANSBURY PARK, UT, 84074"
490036000263,UT-12-12197,4900360,UT-12,PK,06,Stansbury School,Granite District,Salt Lake County,3050 S 2700 W,WEST VALLEY CITY,UT,84119,,(385)646-5032,21,"Suburban, Large",No,582.00000,27.20000,21.4000000,278.00000,48.00000,–,Regular,Open,"40.705384769998, -111.958081516192",40.705384769998,-111.958081516192,US Census Geocoder,Exact,"3050 S 2700 W, WEST VALLEY CITY, UT, 84119"
490021000761,UT-07-07660,4900210,UT-07,07,12,Star Transition,Davis District,Davis County,97 S 200 EAST,FARMINGTON,UT,84025,,(801)402-5975,21,"Suburban, Large",No,0.00000,0.00000,†,†,†,†,Special Education,Open,"40.979701409353, -111.88311788863",40.979701409353,-111.88311788863,US Census Geocoder,Exact,"97 S 200 E, FARMINGTON, UT, 84025"
490105001497,UT-30-30150,4901050,UT-30,PK,06,Sterling School,Tooele District,Tooele County,251 N. 1st St.,TOOELE,UT,84074,,(435)833-1961,32,"Town, Distant",No,772.00000,38.50000,20.0500000,216.00000,62.00000,–,Regular,Open,"40.535142851525, -112.291830601863",40.535142851525,-112.291830601863,US Census Geocoder,Exact,"251 N 1ST ST, TOOELE, UT, 84074"
490021000651,UT-07-07159,4900210,UT-07,PK,06,Stewart School,Davis District,Davis County,1155 N MAIN ST,CENTERVILLE,UT,84014,,(801)402-1850,21,"Suburban, Large",No,524.00000,22.67000,23.1100000,48.00000,18.00000,–,Regular,Open,"40.931648647147, -111.879037081162",40.931648647147,-111.879037081162,US Census Geocoder,Exact,"1155 N MAIN ST, CENTERVILLE, UT, 84014"
490003701470,UT-A9-A9710,4900037,UT-A9,10,12,Success DSU,Success Academy,Washington County,225 South 700 East,ST GEORGE,UT,84770,,(435)652-7830,12,"City, Midsize",Yes,310.00000,6.31000,49.1300000,11.00000,6.00000,–,Regular,Open,"37.104297061318, -113.568400934758",37.104297061318,-113.568400934758,US Census Geocoder,Exact,"225 S 700 E, ST GEORGE, UT, 84770"
490003701101,UT-A9-A9700,4900037,UT-A9,09,12,Success SUU,Success Academy,Iron County,351 W UNIVERSITY BLVD,CEDAR CITY,UT,84720,,(435)865-8790,33,"Town, Remote",Yes,224.00000,7.40000,30.2700000,34.00000,14.00000,–,Regular,Open,,,,,,
490006601499,UT-A4-A4310,4900066,UT-A4,PK,06,Summit Academy - Bluffdale,Summit Academy,Salt Lake County,1940 W. 14400 S,BLUFFDALE,UT,84065,,(801)254-9488,21,"Suburban, Large",Yes,537.00000,26.00000,20.6500000,85.00000,19.00000,–,Regular,Open,"40.489656664702, -111.943682607538",40.489656664702,-111.943682607538,US Census Geocoder,Exact,"1940 W 14400 S, BLUFFDALE, UT, 84065"
490006600996,UT-A4-A4100,4900066,UT-A4,PK,08,Summit Academy - Draper Campus,Summit Academy,Salt Lake County,1285 E 13200 S,DRAPER,UT,84020,,(801)572-4166,21,"Suburban, Large",Yes,601.00000,37.77000,15.9100000,128.00000,22.00000,–,Regular,Open,"40.511589283539, -111.853724000194",40.511589283539,-111.853724000194,US Census Geocoder,Exact,"1285 E 13200 S, DRAPER, UT, 84020"
490006601469,UT-A4-A4300,4900066,UT-A4,PK,08,Summit Academy - Independence,Summit Academy,Salt Lake County,15327 S. Noell Nelson Drive,BLUFFDALE,UT,84065,,(801)987-8755,21,"Suburban, Large",Yes,830.00000,45.43000,18.2700000,119.00000,30.00000,–,Regular,Open,"40.474379959155, -111.919997143593",40.474379959155,-111.919997143593,US Census Geocoder,Non_Exact,"15327 NOELL NELSON DR, BLUFFDALE, UT, 84065"
490006601396,UT-A4-A4700,4900066,UT-A4,KG,12,Summit Academy High School,Summit Academy,Salt Lake County,14942 S 560 West,BLUFFDALE,UT,84065,,(801)495-3272,21,"Suburban, Large",Yes,599.00000,33.40000,17.9300000,90.00000,30.00000,–,Regular,Open,"40.4810783, -111.9091147",40.4810783,-111.9091147,OpenStreetMap Nominatim,Fallback,"Summit Academy High School, Porter Rockwell Boulevard, Bluffdale, Salt Lake County, Utah, 84065, United States"
490003000366,UT-01-01730,4900030,UT-01,07,12,Summit High,Alpine District,Utah County,704 S Utah Valley Drive,AMERICAN FORK,UT,84003,,(801)610-8183,21,"Suburban, Large",No,104.00000,15.17000,6.8600000,77.00000,0.00000,–,Other/Alternative,Open,"40.359845743105, -111.781507264895",40.359845743105,-111.781507264895,US Census Geocoder,Exact,"704 S UTAH VALLEY DR, AMERICAN FORK, UT, 84003"
490012000085,UT-04-04164,4900120,UT-04,PK,06,Summit School,Cache District,Cache County,80 W CENTER,SMITHFIELD,UT,84335,,(435)563-6269,22,"Suburban, Midsize",No,705.00000,31.50000,22.3800000,189.00000,109.00000,–,Regular,Open,"41.836493625406, -111.833852513903",41.836493625406,-111.833852513903,US Census Geocoder,Non_Exact,"80 W CENTER ST, SMITHFIELD, UT, 84335"
490021001597,UT-07-07171,4900210,UT-07,PK,06,Sunburst School,Davis District,Davis County,2504 W Sunburst Drive,LAYTON,UT,84041,,(801)402-8750,21,"Suburban, Large",No,871.00000,35.68000,24.4100000,94.00000,26.00000,–,Regular,Open,"41.0549283, -112.0134646",41.0549283,-112.0134646,OpenStreetMap Nominatim,Fallback,"Sunburst Elementary, 2504, Sunburst Drive, Layton, Davis County, Utah, 84041, United States"
490009000707,UT-03-03778,4900090,UT-03,05,12,Sunrise High School,Box Elder District,Box Elder County,230 W 200 S,BRIGHAM CITY,UT,84302,,(435)734-4834,31,"Town, Fringe",No,161.00000,14.00000,11.5000000,56.00000,10.00000,–,Other/Alternative,Open,"41.506199930115, -112.019487697687",41.506199930115,-112.019487697687,US Census Geocoder,Exact,"230 W 200 S, BRIGHAM CITY, UT, 84302"
490081001233,UT-38-38641,4900810,UT-38,PK,PK,Sunrise Preschool,Provo District,Utah County,87 N. 700 E.,PROVO,UT,84606,,(801)374-4915,12,"City, Midsize",No,267.00000,5.75000,46.4300000,†,†,†,Special Education,Open,"40.243074298941, -111.657658392242",40.243074298941,-111.657658392242,US Census Geocoder,Non_Exact,"87 E 700 N, PROVO, UT, 84606"
490114001300,UT-33-33303,4901140,UT-33,06,07,Sunrise Ridge Intermediate,Washington District,Washington County,3167 S 2350 E,SAINT GEORGE,UT,84790,,(435)652-4772,12,"City, Midsize",No,802.00000,35.58000,22.5400000,101.00000,36.00000,–,Regular,Open,"37.055353362138, -113.534726070016",37.055353362138,-113.534726070016,US Census Geocoder,Non_Exact,"3167 S 2350 EAST ST, SAINT GEORGE, UT, 84790"
490014200326,UT-42-42159,4900142,UT-42,KG,05,Sunrise School,Canyons District,Salt Lake County,1520 E 11265 S,SANDY,UT,84092,,(801)826-9550,21,"Suburban, Large",No,647.00000,29.40000,22.0100000,54.00000,17.00000,–,Regular,Open,"40.547475895473, -111.848072323343",40.547475895473,-111.848072323343,US Census Geocoder,Non_Exact,"11265 S 1520 E, SANDY, UT, 84092"
490012000882,UT-04-04166,4900120,UT-04,KG,06,Sunrise School,Cache District,Cache County,225 S 455 E,SMITHFIELD,UT,84335,,(435)563-3866,22,"Suburban, Midsize",No,713.00000,32.56000,21.9000000,71.00000,48.00000,–,Regular,Open,"41.832243273174, -111.820081001332",41.832243273174,-111.820081001332,US Census Geocoder,Exact,"225 S 455 E, SMITHFIELD, UT, 84335"
490021000145,UT-07-07418,4900210,UT-07,07,09,Sunset Jr High,Davis District,Davis County,1610 N 250 W,SUNSET,UT,84015,,(801)402-6700,21,"Suburban, Large",No,926.00000,37.76000,24.5200000,197.00000,52.00000,–,Regular,Open,"41.1378296364, -112.030751108299",41.1378296364,-112.030751108299,US Census Geocoder,Exact,"1610 N 250 W, SUNSET, UT, 84015"
490042001103,UT-14-14416,4900420,UT-14,07,09,Sunset Ridge Middle,Jordan District,Salt Lake County,6881 W 8200 S,WEST JORDAN,UT,84081,,(801)412-2475,21,"Suburban, Large",No,1377.00000,55.90000,24.6300000,242.00000,94.00000,–,Regular,Open,"40.6009281, -112.0552106",40.6009281,-112.0552106,OpenStreetMap Nominatim,Fallback,"Sunset Ridge Middle School, 8292, Skyline Arch Drive, West Jordan, Salt Lake County, Utah, 84081, United States"
490114000842,UT-33-33130,4901140,UT-33,PK,05,Sunset School,Washington District,Washington County,495 N WESTRIDGE DRIVE,ST GEORGE,UT,84770,,(435)673-5669,12,"City, Midsize",No,481.00000,24.00000,20.0400000,234.00000,56.00000,–,Regular,Open,"37.117513761809, -113.614543712354",37.117513761809,-113.614543712354,US Census Geocoder,Non_Exact,"495 WESTRIDGE DR, ST GEORGE, UT, 84770"
490021000146,UT-07-07164,4900210,UT-07,PK,06,Sunset School,Davis District,Davis County,2014 N 250 W,SUNSET,UT,84015,,(801)402-2550,21,"Suburban, Large",No,386.00000,16.50000,23.3900000,144.00000,35.00000,–,Regular,Open,"41.1433106358, -112.030773600965",41.1433106358,-112.030773600965,US Census Geocoder,Exact,"2014 N 250 W, SUNSET, UT, 84015"
490081000463,UT-38-38124,4900810,UT-38,PK,06,Sunset View School,Provo District,Utah County,1520 West 600 South,PROVO,UT,84601,,(801)374-4950,12,"City, Midsize",No,628.00000,29.50000,21.2900000,230.00000,70.00000,–,Regular,Open,"40.225834031346, -111.685840409152",40.225834031346,-111.685840409152,US Census Geocoder,Exact,"1520 W 600 S, PROVO, UT, 84601"
490004401668,UT-4D-4D300,4900044,UT-4D,–,–,Syracus Arts Antelope Jr High,Syracuse Arts Academy,Davis County,2893 W 1700 S,SYRACUSE,UT,84075,,(801)779-2066,21,"Suburban, Large",Yes,†,†,†,†,†,†,Regular,Future,"41.089137711005, -112.077949690407",41.089137711005,-112.077949690407,US Census Geocoder,Exact,"2893 W 1700 S, SYRACUSE, UT, 84075"
490004401145,UT-4D-4D100,4900044,UT-4D,KG,09,Syracuse Arts Academy - Antelope,Syracuse Arts Academy,Davis County,2893 W 1700 S,SYRACUSE,UT,84075,,(801)779-2066,21,"Suburban, Large",Yes,988.00000,56.55000,17.4700000,126.00000,51.00000,–,Regular,Open,"41.089137711005, -112.077949690407",41.089137711005,-112.077949690407,US Census Geocoder,Exact,"2893 W 1700 S, SYRACUSE, UT, 84075"
490004401494,UT-4D-4D110,4900044,UT-4D,KG,06,Syracuse Arts Academy - North,Syracuse Arts Academy,Davis County,357 South 1550 West,SYRACUSE,UT,84075,,(801)827-0540,21,"Suburban, Large",Yes,730.00000,35.00000,20.8600000,87.00000,28.00000,–,Regular,Open,"41.109181668486, -112.055876426049",41.109181668486,-112.055876426049,US Census Geocoder,Exact,"357 S 1550 W, SYRACUSE, UT, 84075"
490004401667,UT-4D-4D115,4900044,UT-4D,–,–,Syracuse Arts Academy South,Syracuse Arts Academy,Davis County,2965 W 1700 S,SYRACUSE,UT,84075,,(801)784-5211,41,"Rural, Fringe",No,†,†,†,†,†,†,Regular,Future,"41.089139569866, -112.07826058066",41.089139569866,-112.07826058066,US Census Geocoder,Exact,"2965 W 1700 S, SYRACUSE, UT, 84075"
490021001205,UT-07-07716,4900210,UT-07,10,12,Syracuse High,Davis District,Davis County,665 S 2000 W,SYRACUSE,UT,84075,,(801)402-7900,21,"Suburban, Large",No,2608.00000,101.31000,25.7400000,313.00000,75.00000,–,Regular,Open,"41.104471861071, -112.064485945573",41.104471861071,-112.064485945573,US Census Geocoder,Exact,"665 S 2000 W, SYRACUSE, UT, 84075"
490021000848,UT-07-07420,4900210,UT-07,07,09,Syracuse Jr High,Davis District,Davis County,1450 S 2000 W,SYRACUSE,UT,84075,,(801)402-6800,21,"Suburban, Large",No,1216.00000,48.94000,24.8500000,126.00000,49.00000,–,Regular,Open,"41.092839068217, -112.064653208573",41.092839068217,-112.064653208573,US Census Geocoder,Exact,"1450 S 2000 W, SYRACUSE, UT, 84075"
490021000147,UT-07-07168,4900210,UT-07,PK,06,Syracuse School,Davis District,Davis County,1503 S 2000 W,SYRACUSE,UT,84075,,(801)402-2600,21,"Suburban, Large",No,865.00000,39.00000,22.1800000,102.00000,16.00000,–,Regular,Open,"41.09183723553, -112.064501159638",41.09183723553,-112.064501159638,US Census Geocoder,Exact,"1503 S 2000 W, SYRACUSE, UT, 84075"
490120000639,UT-35-35410,4901200,UT-35,07,09,T.H. Bell Jr High,Weber District,Weber County,165 W 5100 S,OGDEN,UT,84405,,(801)452-4600,21,"Suburban, Large",No,607.00000,30.97000,19.6000000,250.00000,58.00000,–,Regular,Open,"41.170594207338, -111.979637659565",41.170594207338,-111.979637659565,US Census Geocoder,Exact,"165 W 5100 S, OGDEN, UT, 84405"
490024000711,UT-08-08712,4900240,UT-08,07,12,Tabiona High,Duchesne District,Duchesne County,P O BOX 470,TABIONA,UT,84072,,(435)738-1320,43,"Rural, Remote",No,74.00000,5.93000,12.4800000,14.00000,5.00000,–,Regular,Open,,,,,,
490024000170,UT-08-08124,4900240,UT-08,KG,06,Tabiona School,Duchesne District,Duchesne County,P O BOX 470,TABIONA,UT,84072,,(435)738-1320,43,"Rural, Remote",No,109.00000,8.00000,13.6300000,23.00000,8.00000,–,Regular,Open,"40.3533971, -110.7080024",40.3533971,-110.7080024,OpenStreetMap Nominatim,Fallback,"Tabiona Public School, 37900 West, Tabiona, Duchesne County, Utah, 84072, United States"
490021000125,UT-07-07138,4900210,UT-07,PK,06,Taylor School,Davis District,Davis County,293 E PAGES LN,CENTERVILLE,UT,84014,,(801)402-1500,21,"Suburban, Large",No,336.00000,18.67000,18.0000000,40.00000,15.00000,–,Regular,Open,"40.906635240955, -111.874363758156",40.906635240955,-111.874363758156,US Census Geocoder,Exact,"293 E PAGES LN, CENTERVILLE, UT, 84014"
490063000405,UT-19-19172,4900630,UT-19,PK,06,Taylor School,Nebo District,Utah County,92 S 500 W,PAYSON,UT,84651,,(801)465-6050,31,"Town, Fringe",No,424.00000,21.50000,19.7200000,156.00000,48.00000,–,Regular,Open,"40.042668287702, -111.739801238044",40.042668287702,-111.739801238044,US Census Geocoder,Exact,"92 S 500 W, PAYSON, UT, 84651"
490036000764,UT-12-12722,4900360,UT-12,09,12,Taylorsville High,Granite District,Salt Lake County,5225 S REDWOOD ROAD,TAYLORSVILLE,UT,84123,,(385)646-5455,21,"Suburban, Large",No,2685.00000,102.06000,26.3100000,966.00000,230.00000,–,Regular,Open,"40.655689342518, -111.938747434181",40.655689342518,-111.938747434181,US Census Geocoder,Exact,"5225 S REDWOOD RD, TAYLORSVILLE, UT, 84123"
490036000264,UT-12-12198,4900360,UT-12,PK,06,Taylorsville School,Granite District,Salt Lake County,2010 W 4230 S,SALT LAKE CITY,UT,84119,,(385)646-5038,21,"Suburban, Large",No,404.00000,18.00000,22.4400000,124.00000,35.00000,–,Regular,Open,"40.6722977, -111.9430599",40.6722977,-111.9430599,OpenStreetMap Nominatim,Fallback,"Salt Lake Community College Taylorsville Campus, 4600, Redwood Road, Salt Lake City, Salt Lake County, Utah, 84123, United States"
